filename,component_id,hausdorff_distance_95th,overlap_percentage,component_size,overall_hausdorff_distance_95th,average_symmetric_surface_distance,overall_average_symmetric_surface_distance,dice_score,overall_dice_score
colon_0204-supine.mha,8,204.0196075439453,0.0,52,1.0,123.45510864257812,0.4652996361255646,0.0,0.9680938720703125
colon_0204-supine.mha,9,202.36695861816406,0.0,1,1.0,122.7652587890625,0.4652996361255646,0.0,0.9680938720703125
colon_0204-supine.mha,10,200.76304626464844,0.0,1,1.0,121.34770202636719,0.4652996361255646,0.0,0.9680938720703125
colon_0204-supine.mha,11,141.4531707763672,98.02249781381668,100632,1.0,57.62115478515625,0.4652996361255646,0.28923499584198,0.9680938720703125
colon_0204-supine.mha,12,146.01641845703125,98.2784094559003,108969,1.0,61.3667106628418,0.4652996361255646,0.31022295355796814,0.9680938720703125
colon_0204-supine.mha,13,196.25747680664062,98.75866050808314,3464,1.0,125.08201599121094,0.4652996361255646,0.011697306297719479,0.9680938720703125
colon_0204-supine.mha,14,236.52906799316406,0.0,31,1.0,150.65867614746094,0.4652996361255646,0.0,0.9680938720703125
colon_0204-prone.mha,1,151.59384155273438,92.83284464922636,157566,1.0,58.153018951416016,0.4165704846382141,0.34659260511398315,0.9647932648658752
colon_0204-prone.mha,2,225.85171508789062,25.179856115107913,139,1.0,132.12681579589844,0.4165704846382141,0.00010194630158366635,0.9647932648658752
colon_0204-prone.mha,3,51.720401763916016,93.64139851702198,570204,1.0,5.0109405517578125,0.4165704846382141,0.8497598171234131,0.9647932648658752
colon_0204-prone.mha,4,191.1517791748047,98.1785063752277,3294,1.0,105.9999008178711,0.4165704846382141,0.009376753121614456,0.9647932648658752
colon_0204-prone.mha,5,192.48117065429688,81.13821138211382,1230,1.0,109.65303802490234,0.4165704846382141,0.002902314532548189,0.9647932648658752
colon_0204-prone.mha,6,196.39247131347656,100.0,1,1.0,114.16927337646484,0.4165704846382141,2.9133368570910534e-06,0.9647932648658752
colon_0204-prone.mha,7,236.3112335205078,0.0,1,1.0,143.85430908203125,0.4165704846382141,0.0,0.9647932648658752
colon_0308-prone.mha,1,224.06483459472656,95.134218249374,371410,1.0,74.56941223144531,1.4527881145477295,0.5212289690971375,0.9622693061828613
colon_0308-prone.mha,2,359.4273681640625,0.0,1,1.0,218.38287353515625,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,3,357.4774475097656,0.0,1,1.0,216.279296875,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,4,327.11334228515625,0.0,80,1.0,183.96665954589844,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,5,134.70709228515625,92.53774037021506,667720,1.0,19.373268127441406,1.4527881145477295,0.7480100989341736,0.9622693061828613
colon_0308-prone.mha,6,211.52777099609375,83.24751884187748,13401,1.0,135.4244842529297,1.4527881145477295,0.022361665964126587,0.9622693061828613
colon_0308-prone.mha,7,247.29344177246094,0.0,1,1.0,165.51638793945312,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,8,244.8776092529297,0.0,1,1.0,163.5128936767578,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,9,213.7053985595703,0.0,6,1.0,146.5283203125,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,10,207.48275756835938,0.0,19,1.0,144.08355712890625,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,11,207.28988647460938,0.0,4,1.0,147.00177001953125,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,12,208.5955352783203,0.0,69,1.0,122.95081329345703,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,13,288.471923828125,0.0,4715,1.0,202.12681579589844,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,14,293.02056884765625,0.0,4,1.0,210.88478088378906,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,15,315.2522888183594,0.0,2,1.0,225.5194854736328,1.4527881145477295,0.0,0.9622693061828613
colon_0308-prone.mha,16,322.39422607421875,0.0,1,1.0,230.9546661376953,1.4527881145477295,0.0,0.9622693061828613
colon_0330-supine.mha,1,300.2980041503906,60.51502145922747,233,1.0,203.99900817871094,0.46503448486328125,0.00023523895652033389,0.9686692953109741
colon_0330-supine.mha,2,288.1136169433594,95.33342330589171,66687,1.0,183.9237060546875,0.46503448486328125,0.10049516707658768,0.9686692953109741
colon_0330-supine.mha,3,260.63751220703125,94.91990846681922,17480,1.0,165.22433471679688,0.46503448486328125,0.02728884480893612,0.9686692953109741
colon_0330-supine.mha,4,90.29949951171875,97.77748413617182,1044357,1.0,6.0879902839660645,0.46503448486328125,0.9105566143989563,0.9686692953109741
colon_0330-supine.mha,5,226.78623962402344,95.4496406167127,54677,1.0,120.97561645507812,0.46503448486328125,0.08328751474618912,0.9686692953109741
colon_0330-supine.mha,6,273.2196960449219,0.0,1,1.0,188.54034423828125,0.46503448486328125,0.0,0.9686692953109741
colon_0330-supine.mha,7,231.32110595703125,0.0,2,1.0,138.85118103027344,0.46503448486328125,0.0,0.9686692953109741
colon_0330-supine.mha,8,263.85791015625,0.0,1,1.0,161.76844787597656,0.46503448486328125,0.0,0.9686692953109741
colon_0330-supine.mha,9,253.49447631835938,68.68686868686868,198,1.0,152.46359252929688,0.46503448486328125,0.00022690377954859287,0.9686692953109741
colon_0330-supine.mha,10,248.481201171875,0.0,3,1.0,150.62620544433594,0.46503448486328125,0.0,0.9686692953109741
colon_0330-supine.mha,11,192.0442657470703,0.0,7,1.0,114.24360656738281,0.46503448486328125,0.0,0.9686692953109741
colon_0330-supine.mha,12,203.45603942871094,50.0,8,1.0,110.92735290527344,0.46503448486328125,6.674698397546308e-06,0.9686692953109741
colon_0311-supine.mha,1,209.65768432617188,99.78584483167543,143354,1.0,92.54295349121094,0.48883622884750366,0.25672653317451477,0.9555285573005676
colon_0311-supine.mha,2,309.9075927734375,98.24561403508771,57,1.0,197.0044708251953,0.48883622884750366,0.00011533372162375599,0.9555285573005676
colon_0311-supine.mha,3,102.59629821777344,99.35547015201462,724404,1.0,8.62325382232666,0.48883622884750366,0.8490234613418579,0.9555285573005676
colon_0311-supine.mha,4,199.73983764648438,99.14857105141574,15151,1.0,102.00535583496094,0.48883622884750366,0.030464747920632362,0.9555285573005676
colon_0311-supine.mha,5,190.31027221679688,98.91455423919518,15109,1.0,95.34474182128906,0.48883622884750366,0.030309882014989853,0.9555285573005676
colon_0311-supine.mha,6,234.7147216796875,0.0,2,1.0,154.51246643066406,0.48883622884750366,0.0,0.9555285573005676
colon_0311-supine.mha,7,230.1217803955078,100.0,8,1.0,151.423095703125,0.48883622884750366,1.6477077224408276e-05,0.9555285573005676
colon_0311-supine.mha,8,235.5023193359375,100.0,2,1.0,155.7862548828125,0.48883622884750366,4.119294771953719e-06,0.9555285573005676
colon_0311-supine.mha,9,225.77276611328125,94.29530201342283,298,1.0,149.89968872070312,0.48883622884750366,0.0005785845569334924,0.9555285573005676
colon_0311-supine.mha,10,209.98333740234375,100.0,91,1.0,139.9813232421875,0.48883622884750366,0.0001874107401818037,0.9555285573005676
colon_0737-prone.mha,1,210.92416381835938,98.58959922274944,336571,1.0,77.26960754394531,0.44912639260292053,0.3900682032108307,0.9690273404121399
colon_0737-prone.mha,2,397.7449035644531,100.0,1,1.0,253.68663024902344,0.44912639260292053,1.4654226561106043e-06,0.9690273404121399
colon_0737-prone.mha,3,361.4100036621094,96.96969696969697,66,1.0,222.27481079101562,0.44912639260292053,9.378258255310357e-05,0.9690273404121399
colon_0737-prone.mha,4,307.1328430175781,0.0,7,1.0,201.0824737548828,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,5,307.56298828125,100.0,1,1.0,206.7050323486328,0.44912639260292053,1.4654226561106043e-06,0.9690273404121399
colon_0737-prone.mha,6,305.04949951171875,100.0,1,1.0,205.92306518554688,0.44912639260292053,1.4654226561106043e-06,0.9690273404121399
colon_0737-prone.mha,7,280.7187194824219,0.0,33,1.0,181.45004272460938,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,8,281.6629333496094,0.0,3,1.0,185.10641479492188,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,9,301.0408630371094,100.0,1,1.0,203.09132385253906,0.44912639260292053,1.4654226561106043e-06,0.9690273404121399
colon_0737-prone.mha,10,281.3403015136719,0.0,3,1.0,189.67996215820312,0.44912639260292053,0.0,0.9690273404121399
colon_0737-prone.mha,11,289.81646728515625,100.0,8,1.0,193.89627075195312,0.44912639260292053,1.1723321222234517e-05,0.9690273404121399
colon_0737-prone.mha,12,337.58111572265625,0.0,784,1.0,196.14736938476562,0.44912639260292053,0.0,0.9690273404121399
