filename,component_id,hausdorff_distance_95th,overlap_percentage,component_size,overall_hausdorff_distance_95th,average_symmetric_surface_distance,overall_average_symmetric_surface_distance,dice_score,overall_dice_score
colon_0475-supine.mha,3,227.51119995117188,0.0,15,1.4142135381698608,150.75750732421875,0.6473283767700195,0.0,0.9609889388084412
colon_0475-supine.mha,4,236.08685302734375,0.0,10,1.4142135381698608,159.45176696777344,0.6473283767700195,0.0,0.9609889388084412
colon_0475-supine.mha,5,232.1321563720703,0.0,29,1.4142135381698608,130.30345153808594,0.6473283767700195,0.0,0.9609889388084412
colon_0575-prone.mha,1,321.57269287109375,82.8815054395766,68020,29.84962272644043,158.28038024902344,2.911414623260498,0.1901264190673828,0.764775812625885
colon_0575-prone.mha,2,386.0292663574219,0.0,1,29.84962272644043,233.787353515625,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,3,181.8378448486328,74.70539080542963,151981,29.84962272644043,60.92826843261719,2.911414623260498,0.3354160487651825,0.764775812625885
colon_0575-prone.mha,4,327.3973083496094,52.91940789473685,2432,29.84962272644043,180.55650329589844,2.911414623260498,0.0048800925724208355,0.764775812625885
colon_0575-prone.mha,5,334.6714782714844,0.0,1,29.84962272644043,191.3504638671875,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,6,331.54364013671875,0.0,2,29.84962272644043,189.039794921875,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,7,328.44024658203125,0.0,5,29.84962272644043,186.82472229003906,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,8,328.4341735839844,0.0,1,29.84962272644043,186.9981689453125,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,9,171.29971313476562,75.41202022821577,308480,29.84962272644043,42.946388244628906,2.911414623260498,0.5582047700881958,0.764775812625885
colon_0575-prone.mha,10,269.5024719238281,0.0,2,29.84962272644043,159.47808837890625,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,11,243.64398193359375,0.0,1,29.84962272644043,142.0465850830078,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,12,207.4940948486328,0.0,20,29.84962272644043,128.0502471923828,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,13,216.0657196044922,0.0,1,29.84962272644043,134.23072814941406,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,14,210.98056030273438,0.0,57,29.84962272644043,128.1553192138672,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,15,229.75204467773438,0.0,1,29.84962272644043,140.5286865234375,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,16,219.4857635498047,100.0,1,29.84962272644043,130.2230224609375,2.911414623260498,3.8093930925242603e-06,0.764775812625885
colon_0575-prone.mha,17,266.3583984375,0.0,3,29.84962272644043,164.37559509277344,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,18,281.6022033691406,0.0,1,29.84962272644043,170.97032165527344,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,19,278.212158203125,0.0,3,29.84962272644043,147.9385986328125,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,20,282.9381408691406,0.0,1,29.84962272644043,150.13160705566406,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,21,283.42510986328125,0.0,18,29.84962272644043,149.47291564941406,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,22,284.0781555175781,0.0,7,29.84962272644043,149.51048278808594,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,23,290.7552185058594,0.0,2,29.84962272644043,154.34292602539062,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,24,291.9089050292969,0.0,1,29.84962272644043,154.13143920898438,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,25,310.17864990234375,0.0,1,29.84962272644043,164.04135131835938,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,26,314.5501403808594,0.0,2,29.84962272644043,167.2534942626953,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,27,368.3503723144531,0.0,18,29.84962272644043,204.4266815185547,2.911414623260498,0.0,0.764775812625885
colon_0575-prone.mha,28,372.2606506347656,0.0,2,29.84962272644043,210.25425720214844,2.911414623260498,0.0,0.764775812625885
colon_0737-prone.mha,1,210.91607666015625,98.00272643692736,346973,1.0,76.15060424804688,0.2580835819244385,0.3973008096218109,0.9811192154884338
colon_0737-prone.mha,2,338.083984375,0.0,1,1.0,204.2324676513672,0.2580835819244385,0.0,0.9811192154884338
colon_0737-prone.mha,3,320.27801513671875,100.0,1,1.0,193.8390655517578,0.2580835819244385,1.4654226561106043e-06,0.9811192154884338
colon_0737-prone.mha,4,289.81646728515625,100.0,9,1.0,193.89825439453125,0.2580835819244385,1.3188726370572113e-05,0.9811192154884338
colon_0737-prone.mha,5,163.09994506835938,99.08445657874194,999188,1.0,18.85740852355957,0.2580835819244385,0.8376040458679199,0.9811192154884338
colon_0737-prone.mha,6,325.4728698730469,0.0,218,1.0,190.50894165039062,0.2580835819244385,0.0,0.9811192154884338
colon_0737-prone.mha,7,314.22857666015625,0.0,195,1.0,182.57479858398438,0.2580835819244385,0.0,0.9811192154884338
colon_0737-prone.mha,8,325.1907043457031,0.0,1,1.0,190.927001953125,0.2580835819244385,0.0,0.9811192154884338
