Filename,Component,Volume,Centerline Length
sub264_pos-supine_scan-1.mha,1,3592399.0,3948
sub264_pos-prone_scan-1.mha,1,3204840.0,8326
sub266_pos-supine_scan-1.mha,1,12637.0,536
sub266_pos-supine_scan-1.mha,2,2634742.0,16367
sub274_pos-supine_scan-1.mha,1,160.0,49
sub274_pos-supine_scan-1.mha,2,1197031.0,6844
sub274_pos-prone_scan-1.mha,1,1272139.0,4609
sub276_pos-supine_scan-1.mha,1,1915641.0,122353
sub282_pos-prone_scan-1.mha,1,1711667.0,41197
sub286_pos-prone_scan-1.mha,1,1908561.0,167880
sub286_pos-supine_scan-1.mha,1,2386992.0,131067
sub288_pos-supine_scan-1.mha,1,1970621.0,5760
sub290_pos-supine_scan-1.mha,1,1982036.0,3110
sub294_pos-supine_scan-1.mha,1,1635377.0,122208
sub295_pos-supine_scan-1.mha,1,1696018.0,39075
sub296_pos-supine_scan-1.mha,1,36322.0,8608
sub296_pos-supine_scan-1.mha,2,1009554.0,200516
sub298_pos-supine_scan-1.mha,1,1587415.0,6184
sub298_pos-prone_scan-1.mha,1,1397246.0,6419
sub301_pos-hfdr_scan-1.mha,1,1460533.0,50215
sub302_pos-prone_scan-1.mha,1,1724017.0,2728
sub303_pos-supine_scan-1.mha,1,1757733.0,13025
sub303_pos-prone_scan-1.mha,1,1610215.0,8907
sub304_pos-supine_scan-1.mha,1,1336956.0,8066
sub305_pos-prone_scan-1.mha,1,1506837.0,75229
sub312_pos-supine_scan-1.mha,1,2030921.0,58358
sub319_pos-prone_scan-1.mha,1,1279507.0,7861
sub319_pos-supine_scan-1.mha,1,238626.0,665
sub319_pos-supine_scan-1.mha,2,1138833.0,6631
sub322_pos-prone_scan-1.mha,1,1697856.0,9844
sub323_pos-supine_scan-1.mha,1,2100007.0,4877
sub325_pos-supine_scan-1.mha,1,1437994.0,33905
sub326_pos-prone_scan-1.mha,1,2361792.0,7855
sub328_pos-prone_scan-1.mha,1,2133140.0,254141
sub330_pos-prone_scan-1.mha,1,1409715.0,108660
sub332_pos-supine_scan-1.mha,1,3330.0,92
sub332_pos-supine_scan-1.mha,2,1644243.0,3273
sub340_pos-supine_scan-1.mha,1,2081752.0,4527
sub340_pos-prone_scan-1.mha,1,1953526.0,8619
sub343_pos-supine_scan-1.mha,1,1531103.0,7521
sub346_pos-supine_scan-1.mha,1,1734205.0,8253
sub346_pos-prone_scan-1.mha,1,1780870.0,8251
sub349_pos-prone_scan-1.mha,1,2394467.0,2849
sub349_pos-supine_scan-1.mha,1,2043451.0,3067
sub353_pos-supine_scan-1.mha,1,2739478.0,4866
sub353_pos-prone_scan-1.mha,1,2628910.0,3823
sub357_pos-supine_scan-1.mha,1,1709323.0,35747
sub358_pos-prone_scan-1.mha,1,2335482.0,27703
sub358_pos-supine_scan-1.mha,1,2062094.0,14338
sub359_pos-prone_scan-1.mha,1,2493111.0,20935
sub359_pos-supine_scan-1.mha,1,2575726.0,15032
sub367_pos-supine_scan-1.mha,1,2626063.0,159292
sub367_pos-supine_scan-1.mha,2,335.0,32
sub371_pos-prone_scan-1.mha,1,1180628.0,3094
sub380_pos-prone_scan-1.mha,1,2087731.0,79663
sub381_pos-supine_scan-1.mha,1,1880995.0,65536
sub382_pos-prone_scan-1.mha,1,2022386.0,85595
sub383_pos-prone_scan-1.mha,1,1705459.0,75682
sub384_pos-prone_scan-1.mha,1,3131.0,118
sub384_pos-prone_scan-1.mha,2,2134209.0,14281
sub385_pos-prone_scan-1.mha,1,1592505.0,4643
sub385_pos-supine_scan-1.mha,1,1355890.0,3777
sub388_pos-supine_scan-1.mha,1,1989077.0,4094
sub388_pos-prone_scan-1.mha,1,1909942.0,23894
sub388_pos-prone_scan-1.mha,2,15485.0,51
sub393_pos-supine_scan-1.mha,1,1263381.0,89823
sub396_pos-supine_scan-1.mha,1,1273956.0,54603
sub397_pos-prone_scan-1.mha,1,1767303.0,37719
sub399_pos-supine_scan-1.mha,1,1541268.0,4066
sub399_pos-prone_scan-1.mha,1,1549961.0,4527
sub400_pos-prone_scan-1.mha,1,2511435.0,7141
sub402_pos-prone_scan-1.mha,1,1784659.0,9538
sub404_pos-prone_scan-1.mha,1,1491938.0,8544
sub404_pos-supine_scan-1.mha,1,2116456.0,14528
sub407_pos-prone_scan-1.mha,1,312131.0,21247
sub407_pos-prone_scan-1.mha,2,1116014.0,10942
sub408_pos-prone_scan-1.mha,1,3017909.0,28846
sub408_pos-supine_scan-1.mha,1,3108686.0,55038
sub410_pos-prone_scan-1.mha,1,2080752.0,13214
sub410_pos-supine_scan-1.mha,1,2534039.0,16649
sub412_pos-prone_scan-1.mha,1,1881709.0,58736
sub420_pos-supine_scan-1.mha,1,1963489.0,5410
sub426_pos-supine_scan-1.mha,1,2019286.0,9487
sub427_pos-supine_scan-1.mha,1,1786561.0,77862
sub430_pos-supine_scan-1.mha,1,1779309.0,10581
sub433_pos-prone_scan-1.mha,1,1613590.0,4359
sub436_pos-prone_scan-1.mha,1,1106959.0,2283
sub438_pos-prone_scan-1.mha,1,2041687.0,1932
sub440_pos-prone_scan-1.mha,1,819006.0,11543
sub440_pos-prone_scan-1.mha,2,158.0,2
sub441_pos-prone_scan-1.mha,1,2494927.0,2447
sub441_pos-supine_scan-1.mha,1,2759392.0,3728
sub447_pos-prone_scan-1.mha,1,1770202.0,6137
sub448_pos-supine_scan-1.mha,1,1420880.0,29410
sub449_pos-prone_scan-1.mha,1,1389613.0,2983
sub450_pos-supine_scan-1.mha,1,1813961.0,5723
sub453_pos-supine_scan-1.mha,1,1541710.0,10698
sub456_pos-supine_scan-1.mha,1,1822493.0,9475
sub456_pos-prone_scan-1.mha,1,1664806.0,7760
sub457_pos-supine_scan-1.mha,1,2042297.0,10185
sub457_pos-prone_scan-1.mha,1,1819156.0,20837
sub458_pos-supine_scan-1.mha,1,2639275.0,9723
sub458_pos-prone_scan-1.mha,1,2648475.0,6832
sub459_pos-supine_scan-1.mha,1,1954276.0,43295
sub459_pos-supine_scan-1.mha,2,194.0,16
sub459_pos-prone_scan-1.mha,1,1820328.0,97693
sub461_pos-supine_scan-1.mha,1,1866707.0,2448
sub461_pos-prone_scan-1.mha,1,1894677.0,2388
sub464_pos-supine_scan-1.mha,1,1835700.0,91361
sub464_pos-supine_scan-1.mha,2,367.0,47
sub464_pos-prone_scan-1.mha,1,1785150.0,119871
sub465_pos-prone_scan-1.mha,1,1981902.0,82637
sub466_pos-prone_scan-1.mha,1,1630328.0,27740
sub466_pos-prone_scan-1.mha,2,17076.0,52
sub468_pos-supine_scan-1.mha,1,1859990.0,6067
sub468_pos-prone_scan-1.mha,1,1484192.0,9432
sub468_pos-prone_scan-1.mha,2,326.0,2
sub473_pos-supine_scan-1.mha,1,3117407.0,38178
sub477_pos-prone_scan-1.mha,1,1110984.0,52792
sub479_pos-supine_scan-1.mha,1,2061472.0,76015
sub480_pos-supine_scan-1.mha,1,1894501.0,52753
sub480_pos-supine_scan-1.mha,2,287.0,17
sub481_pos-supine_scan-1.mha,1,1696944.0,103461
sub481_pos-prone_scan-2.mha,1,1796946.0,25143
sub481_pos-prone_scan-1.mha,1,1807029.0,90525
sub486_pos-supine_scan-1.mha,1,2066952.0,115756
sub487_pos-supine_scan-1.mha,1,1547557.0,20367
sub487_pos-prone_scan-1.mha,1,1549125.0,64718
sub488_pos-prone_scan-1.mha,1,1870750.0,10217
sub488_pos-supine_scan-1.mha,1,2570445.0,6901
sub490_pos-prone_scan-1.mha,1,1688175.0,9261
sub494_pos-supine_scan-1.mha,1,1969604.0,20118
sub495_pos-supine_scan-1.mha,1,1938805.0,49128
sub495_pos-supine_scan-1.mha,2,191.0,2
sub495_pos-supine_scan-1.mha,3,272.0,8
sub502_pos-prone_scan-1.mha,1,2710.0,87
sub502_pos-prone_scan-1.mha,2,2350327.0,4799
sub502_pos-supine_scan-1.mha,1,2103.0,91
sub502_pos-supine_scan-1.mha,2,1909890.0,3950
sub511_pos-supine_scan-1.mha,1,1370995.0,13284
sub511_pos-prone_scan-1.mha,1,1516911.0,30171
